"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lesotho","LSO","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8408758834334","14.2615860493835","14.4985381000756","14.998542648204","15.2652894404399","15.8971706030621","16.5382302578496","16.9935260141021","17.415268808987","18.3757781011406","19.1796657192205","19.7407253419849","20.8651831564533","21.5912059478444","22.7081349865566","23.9383303522212","25.0320814320814","26.3342777315387","26.4831782793221","27.8394512999187","29.0200726288207","30.4107148093893","31.0085012585662","31.8046951165314","32.7200279423191","33.4507487024023","33.2733904167651","33.5071429615874","34.3744875603663","33.2782880930265","33.0245695560985","33.087313528598","32.975112652797","33.1080162119522","33.0372999390111",
"Late-demographic dividend","LTE","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.132023926422","23.1333619763776","23.5307519021856","23.5369941863449","23.6155525992409","23.8427430034611","23.8177852500788","23.4261075978468","23.0014792487395","24.1426563165614","22.6373588477376","22.1497280663669","22.301272344923","22.9368438294601","23.8795474500447","24.8785466881697","26.0305628360877","26.3903003739126","26.5958188907899","27.1462135677334","27.5894080792281","28.1026961209154","27.9831541603058","27.9271565404998","27.5163882516316","27.7377030590987","27.9515012938536","28.1912098793377","28.5583258259409","28.7674149390908","29.16207195902","28.5508898971174","28.8886874546642","29.0570887884931","29.1475727167438",
"Lithuania","LTU","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.410444993029","30.0184627071659","29.2137186344617","28.589802392692","28.3453056540577","28.2186716053996","28.5480405266509","29.068310790919","27.0700053727026","26.7771488871834","26.6369561519237","27.3691403503441","27.2357854017419","28.2035888105687","29.0597894020497","29.5708725600656","30.548564039518","30.5167350948286","26.8489402618064","24.5594654396215","24.5580621626497","25.0833331372092","25.5250720246951","24.7236387463938","25.0726340421416","25.1374563240945","25.1338471885453","25.767322196787","25.6996937572251","25.3645133294189","26.2534326901364","25.7271618699075","25.808480303668","25.9892259481361","25.9018189910896",
"Luxembourg","LUX","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1374758827673","26.6985703176407","26.4496304892935","26.9755968105767","25.2556350318315","22.939607578704","23.3236579862743","21.6076229408247","21.984399691818","20.7931154154827","21.4268526786908","20.0920093054866","19.2860802011101","18.8542305254517","17.2973000045075","16.6936247435695","16.9210865508551","15.2793641728536","13.245965752626","13.5144269173711","13.4513289639788","12.6392814882987","12.1112395622279","11.1289059303508","12.6643285439529","12.2678333339523","11.0032619077655","12.3887484507062","10.5477271187589","10.2615226579998","9.99241568449247","9.21559914381204","9.00283156041938","7.82174048373217","7.64401996172388",
"Latvia","LVA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6076033392129","28.8476026498587","28.0229132982288","28.0602739948911","27.4789425056865","27.1803916277416","25.8280243175857","27.0513567445439","25.7562997524987","26.7581822091912","26.2673192164314","25.5345977328129","27.0729520304766","26.9406110050231","26.4761222477417","27.3691487829469","28.6334036109079","29.3989351888458","24.3431041291851","23.0743158452744","22.9084143837436","23.476897474939","23.9218076964152","23.84755549509","23.6455165019281","24.114087872218","22.9565944432526","22.9990145388085","23.9120307781517","22.7531649422126","24.1590200167043","23.530636698114","23.3245439712967","21.9775673798169","21.8361322605612",
"Macao SAR, China","MAC","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8080964352479","27.9077335135609","26.8474338888098","25.8661938614885","24.8595613697576","23.8398819445182","23.0962520435142","22.3299220053199","21.6059000727122","20.7758679258102","19.9448585820913","19.2882467484753","18.8705824428316","18.3056162206718","18.6526255621668","19.1844149706082","18.8703457266234","18.0180527448524","16.2375478688433","15.1954119373484","14.7638015433984","14.446838276441","14.1115408156824","14.3516349980862","14.5548446118088","13.8292551910645","13.1839243992534","12.7375224765515","12.5111960124484","12.1172563545791","12.067687099456","11.6718969698205","11.3312564391895","11.1013907852922","10.992756607476",
"St. Martin (French part)","MAF","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7513085674766","20.950405478051","20.6486590183557","20.9554037914438","20.9895018763732","21.4119854923215","23.0160242376543","22.1266780262644","21.073039229188","20.6408274426354","20.3055490347298","20.4516264256862","20.5312894405773","19.8304235119236","19.8967245833678","20.7755548335807","21.0661360980414","21.3400451666297","21.4260188517986","21.6101846971401","21.8496209614576","21.3845054086048","21.6090708644289","21.9181305600519","22.1057512336703","22.1866942176876","22.4674638195635","22.6132453896467","22.7880496508318","22.5886885977895","22.9174818191935","23.223536958406","23.2572707500458","23.6412350224086","23.833218208613",
"Monaco","MCO","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0396313240404","23.6657896151088","18.2529145962809","16.7108936350152","15.842075472735","15.0602185794811","14.7630443136222","14.6163014883109","13.6454723943014","13.8944718665792","13.8981383316104","14.445518327606","14.2341900552575","14.1449043862523","14.0751142859374","14.0158994619765","13.9331437372383","14.3427891179428","13.1135664636515","11.6843370682239","11.7989487487896","11.6973129527811","10.8500041352063","10.6152991132825","10.5205774759354","10.2369271930513","9.8861617932499","10.4929996312465","11.3676669293998","12.1951854384715","12.2415058709739","12.679740659905","13.3162782781413","12.5705359024928","12.5538719656058",
"Madagascar","MDG","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.01415060330814","8.97036483625949","8.9271580832386","8.85593005963278","8.81557891373308","8.72646281516843","8.62937079375661","8.49322220058695","8.31342828451633","8.14340085674177","7.85147887480629","6.33483058170272","5.16758196720806","4.20760941654563","3.41494880317706","3.80096071782515","4.23462528615532","4.7454724400109","5.30356529507459","5.98344164944716","6.75853424173252","7.68919334074231","8.20697864331478","8.70788815422398","9.21127092212961","9.23814736204138","9.36578631619983","9.52277958054708","9.65894522431869","9.59116686068402","9.59801779821283","9.85946096741925","9.83592011719846","9.86446790283117","9.90283557256148",
"Maldives","MDV","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9799696909798","26.8382177746009","26.6112616128687","26.4077298101424","26.4194948195683","25.8907043467719","25.5024948371622","25.0790627251303","24.5809277093038","24.0728886141892","23.8497369751606","23.9042152428723","23.9961876652524","22.5472907983328","20.6128161060643","19.6357259271261","18.3194570384415","17.437872632301","16.3109094160018","16.7187078981154","17.1991263465739","17.3530329830403","17.5860606258361","17.9625209174131","18.3968713789108","18.7583852354411","18.0210966435331","17.4024139821414","16.7130727123831","16.5974989567522","16.6616428682157","16.9483829446162","16.9472362300527","16.930986134912","16.9291414287088",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9550547738398","24.9592385647033","24.52691573332","24.1057448502103","24.4910861531627","24.7862770669503","24.8018812489675","24.0471025863499","24.0310389483312","24.2117302359274","24.220932000027","24.1451529614189","24.124627123984","24.1607779420039","24.4882843513862","24.8307172934016","25.0374969203241","25.00616619879","25.2784696945972","25.9124847480087","25.5165930666804","25.7720405443961","25.7158152845015","25.785066750982","26.1187930237701","25.9736884510411","26.3155758507406","26.5245863960529","26.2942842122986","26.1503498936943","26.4128190347701","26.2861372097412","26.6437009096505","26.6656859874712","26.6513766122181",
"Mexico","MEX","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0628339068593","21.6225307485666","21.1619416333053","20.7983342593919","20.2571116341174","21.3226804442834","21.0598183324557","23.3016847836168","23.99118997731","25.3492095908114","24.3945888438655","24.1829435585953","23.9296115497524","24.0285636206301","23.8647298413668","23.975474971969","23.8138673336557","23.3015759848367","22.3229157911009","22.8498509292037","22.8790041277252","22.7376937009425","23.075612081066","23.5190521269727","23.8165576943265","24.2217315993296","24.5597068589505","24.6869937272567","24.3069433097959","24.4085247331538","24.4649126235191","24.97213923646","25.0311265830107","24.69599770817","24.5203195301158",
"Marshall Islands","MHL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.094023789755","19.1547646913055","19.3815020905769","19.4505171714454","19.5757300162077","19.8764167176844","20.0301371298678","19.7452596641205","19.6154771630249","20.2817784630543","19.5741172129366","19.3861531353528","19.6044752769751","20.1937664349479","20.9302504644274","21.6194166767015","22.4114799845369","22.6764031780462","22.9498163916358","23.5090460460056","23.9971772589935","24.5654056871063","24.5523160520672","24.5870592410279","24.4147103529732","24.4869297067758","24.6320768589022","24.803535340475","24.8991761319353","24.6752262785822","25.1006794153384","25.2050057023964","25.1089990721523","25.2604807615233","25.4150114761183",
"North Macedonia","MKD","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8405287880487","35.8041826817305","35.2963557039443","34.9749994296114","34.9857765832405","34.7303694814095","34.533713765112","34.3353271313726","34.0779399017625","33.9558305643123","33.5209117163337","33.341374610357","33.9053831227396","34.4828404570523","33.0719736808586","33.0274918380818","31.4545304766285","31.4209622337617","29.7861677519618","29.3315502569261","30.1290883097601","29.8886288369615","30.384232611741","30.3581897744488","30.5090919800536","30.3840982025535","30.7101540261973","31.6385233668932","31.2806187662773","30.9763740023482","30.8651374273221","30.4285039045849","31.0401708738092","30.660835832845","30.6260146103896",
"Mali","MLI","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.567653779431","19.4856578491934","19.4100913728552","19.3203921220938","19.2634582123623","19.2023437902342","19.1387911490824","19.0501828280399","18.8850673655941","18.6475474994295","18.4126928083984","18.0120594159666","17.5331795089662","16.8488433616164","15.2774485257104","13.8211335047689","11.5476633934128","9.61520954691471","8.08297824782241","8.08908975405993","8.05135017844444","7.99672002220352","7.97268070035141","7.99617233210352","8.26061279824933","6.71762052931155","8.23976448716443","7.6573992294292","8.75778217373914","9.30610130612165","8.79237891639494","8.62230419291067","8.64283764374913","8.66832291605356","8.58986261093178",
"Malta","MLT","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9732804947612","34.600949046142","34.2947125361705","34.2693869294456","34.1114425588399","33.7221618209238","33.3988957902001","33.1713318560611","32.7131085941274","32.9361251775045","31.1819369827211","31.8653983011563","30.2714096464953","29.6443917715527","29.2285738269118","27.8575743125099","25.7816168656237","25.5647316006801","25.0519725391607","25.5664234699614","24.5643105779466","22.1864397352467","21.5965898706688","20.7116397059203","20.0315598741587","19.8876308521643","19.8188041251931","18.7787107304515","19.3622907677835","18.5549350782829","18.2518631256608","17.1555991836216","18.0198750670279","17.9342182375258","17.7373066562759",
"Myanmar","MMR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.97928043828676","9.02437127504101","9.61199880146011","9.78771241686271","10.4707082440792","11.0993547560402","11.7123122623124","12.0589001402749","12.6370577026852","13.5752313050639","14.2439760108328","15.0041571612404","15.8547752995897","16.7134246459469","17.4839819399383","18.2129822879765","18.7334171446764","18.939406538756","19.1808205242218","19.1535803370743","18.2959614030452","17.6929619630393","17.2545632474144","16.8272696611089","16.7657106764191","16.2117313875149","15.7039131256502","17.0167741424896","16.6405595636955","18.5772975274998","18.4501769325382","18.9517852035284","18.7442239550243","18.1296238420573","18.1597725910001",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8075334659187","24.7957032060964","24.300859224732","23.8350652649991","24.2491454599625","24.5758511711901","24.5949877885812","23.7781786142891","23.7823221946784","23.9702805546373","24.0013945490162","23.9410740640759","23.907658349265","23.9275021033343","24.2873405245072","24.6385901309804","24.7551425555102","24.6106801449577","24.9089457976641","25.5902827911076","25.1367937224645","25.4152380895885","25.3227092434375","25.3575639829946","25.6844889187299","25.4471865487035","25.8161097931246","26.0828501529729","26.0237644647327","26.2493453885727","26.6872445960685","26.7770967949244","26.7552530227828","26.8047370128986","26.7899446205299",
"Montenegro","MNE","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3245521601686","24.3131366907336","24.3098990909849","24.3136274632338","24.335922387882","24.3596146985373","24.3823641201064","24.4282189375786","24.2039456223644","24.0940087389732","23.9637328563612","23.6980618358282","23.2685840603908","21.2568174196471","19.2337092658145","18.3240680183126","17.5447137155868","18.0573782175103","18.0605268449628","18.5160491956461","18.9844462470966","17.4248927038627","17.7773541000596","17.5604234819937","17.4637615510056","17.4649866291982","17.0842365502786","18.8984038776744","19.4127193646809","18.4343569767499","16.9267907569915","19.0481017791069","18.4340814876454","18.2909243678396","18.2279521645429",
"Mongolia","MNG","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0879804703962","16.0865640784746","15.7471390976496","15.7271713295706","16.7722940707312","16.3423942252223","15.7067046180937","14.8883146306064","14.626612093598","13.6963898401987","12.9196659412607","13.620522976523","11.4106794070561","11.9215559663817","12.3762111398114","12.9636894729367","12.9622409764992","13.96427884951","14.5742491793641","15.5574974765412","16.5961787242512","18.1007714243042","19.6253499443099","19.8410699914759","19.393538342421","18.1135229731892","18.5330983964972","19.9470293404222","20.0843802364301","19.7765267852656","21.8759178929651","22.8866324514496","22.6331829068751","22.9334937656896","23.0902277948495",
"Northern Mariana Islands","MNP","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76607501798681","2.75151029302928","2.78331208128823","2.81495452781797","2.8358703792761","2.88118844157002","2.93990836567655","3.00263488962927","3.07086897995254","3.104916517854","3.20007892294839","3.29614129195965","3.39396252850361","3.58929661910842","3.79337856581247","4.04827375824898","4.30625470987189","4.5755845810171","4.89430849996814","5.24922016517777","5.64168787186151","6.10246741745848","6.58871412365012","7.14238427167578","7.74582646682029","7.59828133986401","7.44186820857504","7.28056052012071","7.07962677925749","6.71284505248461","6.50954190252048","6.37630430636052","6.40173501323427","6.42812365191465","6.43994738868829",
"Mauritania","MRT","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9351716875465","13.7244164983656","13.8145837337259","13.2190103453624","13.6571689378627","13.8381349750961","13.267810611221","13.2145092220824","13.1676228856793","12.5472751921668","12.2562701230888","12.1951063673451","12.5084235361809","12.7582772832432","13.2834831538187","14.3401822268722","13.8728805640808","13.6082097933513","13.3338812072402","13.4020659668451","13.5898227852682","13.624381730814","13.7376180988177","13.7308879289686","13.8457583240163","13.6910937488972","13.8847697844053","14.0382890961263","14.1590823883549","14.188521609279","14.302074898471","14.5119012554584","14.8268032180022","14.9223246035726","15.0426181017976",
"Mauritius","MUS","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9940564916319","34.9176543590052","34.6275621109176","34.3033347947853","33.8292991162445","33.3627359615093","32.8473341947058","33.4036004890594","33.6478466622273","33.4567837483347","33.2067253281437","33.3054469400746","33.0850291047753","32.5640020386561","32.2730516226892","31.9742266255586","31.7315598317218","31.520865688839","29.4310476281681","28.4060700144395","27.8362681059088","27.6319294826523","26.6682247228637","25.9367987192387","25.0040541394044","25.8261138138686","24.2639614499862","23.6979859065961","23.5062910161048","23.4043954957972","22.1313248698602","22.7952610737932","21.1577548987047","20.9826175357899","20.6210873119113",
"Malawi","MWI","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88356578269471","7.79862199853432","7.76899126605002","7.60710514928189","7.61313503866746","7.60901266137278","7.57792763018952","7.55092924738369","7.5135285458728","7.46932184385657","7.37417747380644","7.32558338695983","7.32418089561344","7.31333986901233","7.29116665542571","7.28606453983858","7.33962384215238","7.35091784510326","7.38279591587207","7.41034226105237","7.43000826765297","7.41200628337524","7.43262439071895","7.45700723560081","7.4618491939916","7.46328269252168","7.47607864197338","7.50319005806998","7.52470380341047","7.41322618455309","7.35444601257392","7.31760770001431","7.3286639879322","7.32680541012683","7.34349868449811",
"Malaysia","MYS","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8123692989236","33.0654078786617","33.4575226626105","33.5572598755852","33.6950692351598","33.5326872358579","34.9041582468403","33.0434790102773","32.9554924589858","33.4351388739869","33.1074833927324","31.983268584749","32.0229328319874","30.1257514365518","29.7290353840448","30.2585868769536","28.4616445857605","28.6735233682948","27.0122786996455","27.6126866890139","28.4457123438212","27.5753121325756","27.9426283781274","27.7466386648955","27.5188412788598","27.4867972058341","27.7174531720201","27.1110391043493","27.9242134883929","26.1668675751684","25.9296867517211","26.0718420292351","25.9966868796068","26.0022237887699","25.9558514796811",
"North America","NAC","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3207775722701","23.7901859534231","23.3326589712405","23.251841748559","23.3187479745511","23.1921821646841","23.2692984376959","23.0778331655968","22.6930467462197","22.7299206010402","22.527622389869","22.4344625538391","22.3573081901172","22.3311537757286","22.1887527095044","22.2281452789172","21.9928342632699","21.3693720751405","19.9451219594619","19.5731300761167","19.6606742764148","19.6982291963041","19.8682622403705","19.879226068571","19.7174041453783","19.5910792010358","19.5765473592302","19.7031050846375","19.7045213614479","19.4263280829442","19.2003386297751","19.2871558801427","19.3219934200606","19.0312050089713","18.8938224530328",
"Namibia","NAM","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1638279948742","15.8109092836228","15.1815427663219","14.7759830845647","14.8813889698273","15.0300007283559","15.1568589415769","14.4339914632654","13.7511111720494","13.0939200027898","13.5874018436326","14.2386726441668","14.8932685259878","15.6798759277016","15.230479956579","14.9403743395773","14.628755038893","14.3065615584923","13.8573701691241","13.5507413018776","13.7161290734498","13.88434170649","14.4430863425725","14.8319252028987","17.0031930879038","19.3335461984749","17.6271021822091","16.2205759816686","16.2156606739777","16.0325187818771","16.1656382421317","16.2814318206788","16.3923920439261","16.4717092616779","16.5470247147778",
"New Caledonia","NCL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3396692174772","23.9697678603563","24.1103732872234","23.9386261261261","23.8963753070336","23.428834881117","23.9048154873028","23.646955650213","23.5580501494723","23.4400647049028","23.2745749372099","23.3525502893825","23.5481496940871","23.6820406283799","23.7540486887473","24.2825112107623","24.3992643038226","24.5826478862271","24.4581158812998","24.8490326909457","25.2413566978761","25.3610382191756","25.4600124481692","25.3889008853379","25.4389813739407","24.9113635775472","25.0895685134223","22.1384588318086","22.2089218737531","22.0131899276916","22.1932647217864","22.0857355563635","21.8814117484784","21.092986157567","20.6479673961437",
"Niger","NER","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86956454026626","7.81495917773529","7.76075196306027","7.72910759360025","7.67266439081111","7.62391622814093","7.58096257885527","7.53223042039444","7.4774096615829","7.43782752239492","7.3979283452684","7.35702298378818","7.31944840165148","7.28218944840771","7.24789370015473","7.21409089889163","7.18125297404061","7.16349273402347","7.1420811367675","7.13570312362932","7.12827612984375","7.16880842153462","7.2788239339477","7.3853261476647","7.50446652545395","7.61469756040317","7.73738272444432","7.85954434752234","7.99170526468054","8.35878274643691","8.71036109420693","9.27599378789745","9.21317430646188","9.2078007844415","9.2704538186894",
"Nigeria","NGA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.084156517455","10.1258992749759","9.86790336867859","9.63875154262853","9.51863864217964","9.54419300895748","9.51031795858009","9.44981317889986","9.35105153383933","9.44468546500594","9.51055094379011","9.83547318780682","10.0081138670062","10.2908376851396","10.4401672640988","10.5727952943675","10.7426050541748","10.973269711087","11.2860924114517","11.693850520163","12.0198964900238","12.8412813208701","13.8414585365112","14.0370747834518","13.938221168355","13.5681320668665","13.4438107400148","13.4019739714929","13.3243434475115","14.4746578466774","15.5896562208614","16.8172145604476","16.8218871130116","16.8388618656675","17.0098988828439",
"Nicaragua","NIC","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5765868146013","16.9737322145202","17.2002869745199","17.13532714564","17.1471456039603","17.1997210574905","16.958275036922","17.1538025874522","17.7494135215321","17.1314731520442","17.1423339115095","16.8606721849539","16.7558156251749","16.9291172795252","18.2528361703461","17.8218254065589","18.8658225251305","18.1638756120922","17.2888637690498","17.2962218556913","17.4170166794161","17.5214562915653","17.5973490684899","17.6450562643793","17.7292431261366","17.7419415403541","17.7333424523565","17.3222896634218","16.8994828724153","16.8331038523085","16.8761016001351","16.8221293238052","16.9165438460527","16.9126299766005","16.8782149044979",
"Netherlands","NLD","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8297347754648","24.4787280228922","24.0940956979751","23.3476410319796","23.3528538220019","23.160336141111","22.8805311964178","22.7557753763647","22.3279944245107","21.574588065849","21.5711645418867","20.9790908174699","19.9130382781597","20.0799270914081","21.0393594649267","20.488425774353","19.7700103763774","19.3193758792133","18.2980008868735","17.7037463060947","16.8386166020651","17.4917060460212","16.6916352191509","16.0389858395593","16.4736572245656","16.108550312849","16.5827943051282","16.0815177889983","15.9324443540451","15.6766299397941","14.0985962700882","14.2719050370143","14.3319176387723","14.0210093089947","13.7561644115326",
"Norway","NOR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5239633764698","23.3807655528752","23.1303924906376","23.1639684532235","23.0559474912391","23.0276411256282","23.4596742232716","22.805552563777","22.2580532731534","21.7864952906865","21.7505072473093","21.6766442547689","21.6688247430024","20.7895643026741","20.8533025792092","21.1263560802511","21.004400965658","21.5311371053825","20.0965406774129","20.2236723815493","20.022370254433","20.3825971862656","20.1532885990067","20.5810468526351","19.988810877273","19.5106850615513","19.6656385761068","19.0657822917846","19.6993824661765","19.6747735401779","18.8370264750907","19.0014907500015","18.717207713094","18.0605705657925","17.8353710590099",
"Nepal","NPL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.937760525667","24.7416149325396","25.0299892506063","25.3784508420365","25.68575376281","26.027971954416","25.9502152764491","25.8658421826715","25.9420636401699","26.0469211414698","26.1101888860973","26.0863983245352","26.2170438561494","26.4204926483877","26.5530783484872","26.7607517222647","26.9220808503573","27.0918731488652","27.4652814849839","27.8928871547682","28.1349175388113","28.2461597376037","28.4222470247151","28.7654562253962","29.0678150000097","29.2458220804006","29.5331268335257","29.8758792739788","30.1296229014011","30.2383321076654","30.3913125256407","30.6197668227993","30.8488008839251","31.0271815118578","31.2794891328272",
"Nauru","NRU","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7570485807846","23.1989432770717","23.6859410918204","25.263825541093","25.3412365193052","24.9566902445204","24.0412257317806","24.2354195691903","23.0987808444115","23.3259025921473","22.8804335563504","22.7415684196099","22.4040801224322","22.8486754750552","22.1902053019448","22.5305589094068","22.0989451125963","21.7371175752876","21.1984577764552","20.9614841742816","20.3849495797862","20.2780355793368","20.2832195484971","20.848605663087","21.9870441613221","20.2811602470984","20.6474494259379","20.0068011321223","19.5147537455954","20.3915900947731","20.0238379022646","20.7846374540279","20.537665966941","20.0517879599788","19.9378176818598",
"OECD members","OED","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2184119187861","28.8711361657428","28.3656780524425","27.9012651388798","27.6851376219628","27.4479664221889","27.229665829204","26.9655245200879","26.5472163314559","26.6284844879453","26.1901108570315","25.8987524870365","25.5872581593953","25.4229568056565","25.1933259484655","25.1976176689276","25.0953683980354","24.6067091704585","23.4719639583034","23.211433978847","23.0993488626028","22.9562727285014","22.8590104929986","22.8528939146254","22.7131759781162","22.5706279447146","22.5981924962816","22.641907190102","22.4665428665014","22.3484586774981","22.2131372718963","22.2131824038372","22.065303467311","21.8746400733887","21.6912424948208",
